ticker,date_time,ret,trgt,t1,bin,side,clfW,name,cpn,date_issued,maturity,curr,amt_out,convertible,industry_sector,industry_group,industry_subgroup,callable,call_schedule,ISIN,conId,close,ytm,spread,moody,avg_rating
AP076075,2020-07-29 16:41:57,-0.044367875647667976,0.01496045997557954,2020-08-10 14:56:23,0.0,-1.0,0.7539243008558567,RRC,5.0,2017-09-07 00:00:00,2023-03-15 00:00:00,USD,741527000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-12-15 100.0,US75281ABA60,291787332,92.2185,0.08310714710787159,0.053107147107871594,6.0,5.0
AP076075,2020-08-03 11:43:19,-0.045685279187817174,0.012849205340788398,2020-08-12 09:39:21,0.0,-1.0,0.7973631953567585,RRC,5.0,2017-09-07 00:00:00,2023-03-15 00:00:00,USD,741527000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-12-15 100.0,US75281ABA60,291787332,94.0,0.07535110589763284,0.045351105897632846,6.0,5.0
AP076075,2020-08-06 11:32:47,0.03141361256544495,0.011358689578835249,2020-08-12 09:39:21,1.0,1.0,0.8068670271727175,RRC,5.0,2017-09-07 00:00:00,2023-03-15 00:00:00,USD,741527000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-12-15 100.0,US75281ABA60,291787332,95.5,0.06887976584978654,0.03887976584978654,6.0,5.0
AP076075,2020-08-10 14:56:23,0.02072538860103612,0.010015653245435699,2020-08-12 09:39:21,1.0,1.0,0.8144301175742995,RRC,5.0,2017-09-07 00:00:00,2023-03-15 00:00:00,USD,741527000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-12-15 100.0,US75281ABA60,291787332,96.5,0.06464421095848086,0.03464421095848086,6.0,5.0
AP076075,2020-08-19 14:28:40,-0.00020100502512521157,0.010571948539424537,2020-09-08 10:28:13,0.0,1.0,0.8326269003693731,RRC,5.0,2017-09-07 00:00:00,2023-03-15 00:00:00,USD,741527000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-12-15 100.0,US75281ABA60,291787332,99.5,0.052051248550415034,0.022051248550415035,6.0,5.0
AP076075,2020-09-08 10:28:13,-0.01791314837153246,0.010143696484064626,2020-09-21 11:15:54,0.0,1.0,0.8329917863457351,RRC,5.0,2017-09-07 00:00:00,2023-03-15 00:00:00,USD,741527000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-12-15 100.0,US75281ABA60,291787332,99.48,0.05219113349914552,0.02219113349914552,6.0,5.0
AP076075,2020-09-21 11:15:54,0.009488423509181887,0.013738313891010916,2020-10-14 10:58:08,1.0,1.0,0.9628425387213838,RRC,5.0,2017-09-07 00:00:00,2023-03-15 00:00:00,USD,741527000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-12-15 100.0,US75281ABA60,291787332,97.698,0.059986989498138424,0.029986989498138425,6.0,5.0
AP076075,2021-01-13 11:47:47,0.0062189054726371484,0.011246244488896582,2021-01-28 13:58:49,1.0,1.0,0.988746862386289,RRC,5.0,2017-09-07 00:00:00,2023-03-15 00:00:00,USD,741527000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-12-15 100.0,US75281ABA60,291787332,100.5,0.04753649711608886,0.01753649711608886,6.0,5.0
AP076075,2021-01-21 14:45:22,0.0030757704213417725,0.010389408995598296,2021-02-09 12:15:13,1.0,1.0,1.0,RRC,5.0,2017-09-07 00:00:00,2023-03-15 00:00:00,USD,741527000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-12-15 100.0,US75281ABA60,291787332,101.438,0.0429697413444519,0.012969741344451904,6.0,5.0
AP099607,2020-07-27 08:13:47,-0.04534728634451657,0.011130711134729054,2020-08-06 15:18:41,0.0,-1.0,1.0,SWN,7.5,2017-09-11 00:00:00,2026-04-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2021-04-01 105.625 2022-04-01 103.75 2023-04-01 101.875 2024-04-01 100.0,US845467AM16,288865218,93.05,0.0906847837948799,0.020684783794879896,3.0,3.0
AP338414,2020-08-19 09:53:50,0.0017158231382308209,0.02400689346857019,2020-09-16 14:48:49,1.0,-1.0,0.9235484071243452,EQT,3.0,2017-09-27 00:00:00,2022-10-01 00:00:00,USD,750000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-09-01 100.0,US26884LAE92,290711026,98.664,0.03650949912071228,0.006509499120712282,3.0,3.0
AP338414,2020-08-26 12:10:30,0.0025889639067975256,0.020574585421111555,2020-09-16 14:48:49,1.0,-1.0,0.9492167511533183,EQT,3.0,2017-09-27 00:00:00,2022-10-01 00:00:00,USD,750000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-09-01 100.0,US26884LAE92,290711026,98.75,0.03614175534248352,0.0061417553424835195,3.0,3.0
AP338414,2020-09-16 14:48:49,0.020673575129533273,0.018192836606749804,2020-09-23 12:42:14,1.0,-1.0,1.0,EQT,3.0,2017-09-27 00:00:00,2022-10-01 00:00:00,USD,750000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-09-01 100.0,US26884LAE92,290711026,98.495,0.03761794805526733,0.007617948055267332,3.0,3.0
AP654325,2020-07-02 10:41:40,0.011135135135134977,0.010105224096787518,2020-07-07 16:22:11,1.0,-1.0,0.5110345031512508,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,93.53,0.08869634433507922,0.03869634433507922,4.0,3.5
AP654325,2020-08-12 15:44:04,-0.015083067699647512,0.013532031226680882,2020-08-24 14:12:32,0.0,1.0,0.5181804729310198,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,94.742,0.08577892513513566,0.035778925135135656,4.0,3.5
AP654325,2020-08-18 11:23:50,-0.011361472548397589,0.012472176590168377,2020-08-28 12:38:05,0.0,1.0,0.5238846058249309,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,94.53,0.08637237594842911,0.03637237594842911,4.0,3.5
AP654325,2020-09-25 16:00:53,0.05406666666666737,0.04537078581845471,2020-10-01 16:45:30,1.0,-1.0,0.6056825697581368,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,79.055,0.13289182161713547,0.08289182161713547,4.0,3.5
AP654325,2020-10-01 16:45:30,-0.026252239619849016,0.04213134277386455,2020-10-13 12:42:39,0.0,-1.0,0.6240181456047936,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,75.0,0.14710533945345877,0.09710533945345877,4.0,3.5
AP654325,2020-10-06 13:27:03,0.027303754266211788,0.04071852119349376,2020-10-16 14:00:50,1.0,-1.0,0.6310228274488343,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,75.25,0.1463958788348175,0.0963958788348175,4.0,3.5
AP654325,2020-10-13 12:42:39,0.05149488054607465,0.0418933347916318,2020-10-16 14:00:50,1.0,-1.0,0.636790543268604,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,77.02199999999999,0.14039730032610892,0.09039730032610892,4.0,3.5
AP654325,2020-10-16 14:00:50,0.2575107296137338,0.040109087678555096,2020-10-22 15:26:05,1.0,-1.0,0.6492335528991418,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,73.25,0.1540632129908171,0.1040632129908171,4.0,3.5
AP654325,2020-10-22 15:26:05,0.36098130841121545,0.08256213363135499,2020-10-28 15:15:47,1.0,-1.0,0.7531227799879713,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,58.25,0.21857495361971857,0.16857495361971858,4.0,3.5
AP654325,2020-10-23 12:35:08,0.30067757009345786,0.10582107896425898,2020-10-28 15:15:47,1.0,-1.0,0.7718410205060959,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,55.669,0.23182296046090128,0.1818229604609013,4.0,3.5
AP654325,2020-10-26 16:42:21,0.29088785046729027,0.10131399736763579,2020-10-28 15:15:47,1.0,-1.0,0.7737132139773234,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,55.25,0.234281166608572,0.18428116660857202,4.0,3.5
AP654325,2020-11-10 12:58:02,0.03795370370370388,0.11573934745213232,2020-11-20 14:15:26,1.0,1.0,0.8023440455255852,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,54.0,0.24232613681530957,0.19232613681530958,4.0,3.5
AP654325,2020-11-16 13:35:41,0.07776349614395883,0.09811945427527423,2020-11-30 16:59:59,1.0,1.0,0.8256369240316661,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,54.46,0.24033115357154639,0.1903311535715464,4.0,3.5
AP654325,2020-11-17 16:12:26,0.0971028037383177,0.08919715321355953,2020-11-30 16:59:59,1.0,1.0,0.8317484320807624,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,53.5,0.24573284737343995,0.19573284737343993,4.0,3.5
AP654325,2020-11-18 10:33:40,0.06718181818181779,0.08077538164316804,2020-11-30 16:59:59,1.0,1.0,0.8422671160595832,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,55.0,0.2375700603721142,0.1875700603721142,4.0,3.5
AP654325,2020-11-18 14:21:41,0.026279899286612896,0.07563670717986325,2020-11-30 16:59:59,1.0,1.0,0.8476466530636304,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,57.192,0.22600926390337944,0.17600926390337945,4.0,3.5
AP654325,2020-11-18 15:00:45,0.05756756756756776,0.0684984711883506,2020-11-30 16:59:59,1.0,1.0,0.8480777800656271,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,55.5,0.23488208608228706,0.18488208608228707,4.0,3.5
AP654325,2020-11-19 10:03:53,0.05756756756756776,0.06279184092160645,2020-11-30 16:59:59,1.0,1.0,0.8513675744739411,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,55.5,0.23496790196442602,0.18496790196442603,4.0,3.5
AP654325,2020-11-20 14:15:26,0.047199350574045784,0.056867604823262495,2020-11-30 16:59:59,1.0,1.0,0.8546573688822552,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,56.0495,0.23213198997344653,0.18213198997344654,4.0,3.5
AP654325,2020-11-20 15:40:11,0.04578132934227774,0.051468559548783425,2020-11-30 16:59:59,1.0,1.0,0.8570316272765521,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,56.1255,0.2317307329580784,0.1817307329580784,4.0,3.5
AP654325,2020-12-04 09:53:58,0.09365003198976285,0.042915498852463464,2020-12-08 11:04:47,1.0,1.0,0.9039649307021937,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,62.52,0.2011989080336094,0.1511989080336094,4.0,4.0
AP654325,2020-12-08 11:04:47,-0.04176965265082255,0.04756635427123564,2020-12-23 14:38:40,0.0,1.0,0.9388221782047957,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,68.375,0.175759887994051,0.12575988799405102,4.0,4.0
AP654325,2020-12-09 15:42:15,-0.04351824817518268,0.04551255162929755,2020-12-23 14:38:40,0.0,1.0,0.9404038495586955,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,68.5,0.17529707534956934,0.12529707534956935,4.0,4.0
AP654325,2020-12-11 16:07:06,-0.04699636363636406,0.042717115757272585,2020-12-23 14:38:40,0.0,1.0,0.9413066020987151,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,68.75,0.17437365632987023,0.12437365632987023,4.0,4.0
AP654325,2020-12-23 14:38:40,-0.02699980158427273,0.0488681846500487,2021-01-05 16:59:59,0.0,1.0,0.9502529729835736,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,65.519,0.1888355334537029,0.13883553345370292,4.0,4.0
AP654325,2021-01-05 16:59:59,0.0,0.04712946205538766,2021-01-19 16:10:32,0.0,1.0,0.962121752987551,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,63.75,0.1975755738112927,0.14757557381129272,6.0,5.0
AP654325,2021-01-08 13:20:19,0.004918187836943089,0.04285552599039714,2021-01-19 16:10:32,1.0,1.0,0.9638165174155777,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,63.438,0.19920298339152337,0.14920298339152338,6.0,5.0
AP654325,2021-01-19 16:10:32,-0.0624862130325442,0.035092327799055835,2021-02-04 13:11:44,0.0,-1.0,0.9741866293908397,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,63.75,0.19845370983529093,0.14845370983529094,6.0,5.0
AP654325,2021-01-25 12:53:35,-0.06469212782540923,0.03183184393785696,2021-02-04 13:11:44,0.0,-1.0,0.9834268984140837,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,63.6,0.1995354354841709,0.14953543548417092,6.0,5.0
AP654325,2021-01-28 14:42:47,0.0025878115588908734,0.03291233695277626,2021-02-09 14:09:16,1.0,-1.0,1.0,PBFENE,7.25,2017-10-18 00:00:00,2025-06-15 00:00:00,USD,723913000.0,False,Energy,Oil&Gas,Oil Refining&Marketing,True,2020-06-15 105.438 2021-06-15 103.625 2022-06-15 101.813 2023-06-15 100.0,US69318FAG37,296115891,66.25,0.18767974797606468,0.1376797479760647,6.0,5.0
AP890997,2020-07-07 09:41:17,0.026000000000000245,0.02168798799090037,2020-07-10 12:03:54,1.0,-1.0,0.5431042067913734,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,58.995,0.17126744215562079,0.10126744215562078,6.0,5.0
AP890997,2020-07-08 11:48:40,0.034782608695652195,0.021305024051937887,2020-07-10 12:03:54,1.0,-1.0,0.5486291845499135,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,59.5,0.16934767961335184,0.09934767961335184,6.0,5.0
AP890997,2020-07-10 12:03:54,0.022949653086639765,0.021950131850085382,2020-07-16 16:03:44,1.0,-1.0,0.5634043289213133,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,57.5,0.1773658613531589,0.1073658613531589,6.0,5.0
AP890997,2020-07-16 16:03:44,-0.04323404255319163,0.018880246627364893,2020-07-29 09:35:35,0.0,-1.0,0.5750046317171144,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,56.21,0.18297837215652168,0.11297837215652168,6.0,5.0
AP890997,2020-07-17 15:10:56,0.017312154203106056,0.016697226206039407,2020-07-20 10:12:38,1.0,-1.0,0.584051242425311,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,57.0,0.1797619651067257,0.1097619651067257,6.0,5.0
AP890997,2020-07-20 10:12:38,-0.046297872340425705,0.014577176846339928,2020-07-29 09:35:35,0.0,-1.0,0.5899904060687866,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,56.03,0.18394589579537474,0.11394589579537473,6.0,5.0
AP890997,2020-07-20 10:21:55,-0.0595744680851058,0.014501438878765595,2020-07-29 09:35:35,0.0,-1.0,0.5914683394704598,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,55.25,0.187248163574934,0.117248163574934,6.0,5.0
AP890997,2020-07-21 10:29:19,-0.04273504273504247,0.0190809740490197,2020-08-03 15:30:42,0.0,-1.0,0.6027277683808174,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,56.0,0.18412582952189444,0.11412582952189443,6.0,5.0
AP890997,2020-07-21 11:03:41,-0.017094017094017144,0.028338933776249645,2020-08-03 15:30:42,0.0,-1.0,0.6096172683052254,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,57.5,0.17792660160698348,0.10792660160698347,6.0,5.0
AP890997,2020-08-25 10:42:00,-0.05038759689922434,0.03564328698974909,2020-09-11 13:01:26,0.0,1.0,0.6107861486898438,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,64.5,0.15288513844948842,0.08288513844948842,6.0,5.0
AP890997,2020-08-25 14:08:05,-0.042968749999999445,0.03370879645265598,2020-09-11 13:01:26,0.0,1.0,0.6146518091004338,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,64.0,0.15468424588646287,0.08468424588646287,6.0,5.0
AP890997,2020-08-26 12:17:19,-0.046692607003890885,0.03152485970120312,2020-09-11 13:01:26,0.0,1.0,0.6158305034295442,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,64.25,0.15382559477543833,0.08382559477543833,6.0,5.0
AP890997,2020-08-31 11:59:26,-0.05038759689922434,0.02870015991547539,2020-09-11 13:01:26,0.0,1.0,0.6163365319951647,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,64.5,0.15314209963034964,0.08314209963034963,6.0,5.0
AP890997,2020-09-03 13:42:12,-0.04780487804878042,0.02691789316197618,2020-09-15 16:58:07,0.0,1.0,0.6297415880888694,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,64.0625,0.15484242614626886,0.08484242614626886,6.0,5.0
AP890997,2020-09-25 10:02:56,-0.03043478260869581,0.04444528480209181,2020-10-06 10:56:30,0.0,-1.0,0.6555874013684695,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,55.75,0.18882585038304323,0.11882585038304322,6.0,5.0
AP890997,2020-09-29 12:17:48,-0.026086956521738758,0.042176982726776065,2020-10-13 12:23:47,0.0,-1.0,0.6627110496417108,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,56.0,0.18795941303372382,0.11795941303372381,6.0,5.0
AP890997,2020-10-06 10:56:30,-0.07630522088353375,0.042851864615130665,2020-10-20 14:22:30,0.0,-1.0,0.6820506110252285,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,57.5,0.181940805813551,0.11194080581355098,6.0,5.0
AP890997,2020-10-07 11:54:11,-0.09156626506024046,0.03878892970853239,2020-10-20 14:22:30,0.0,-1.0,0.6899675458987009,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,56.55,0.1860239118465496,0.11602391184654959,6.0,5.0
AP890997,2020-10-13 12:23:47,-0.10852713178294549,0.037144017715910256,2020-10-27 09:31:19,0.0,-1.0,0.7288291080252695,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,57.5,0.1823088169744015,0.11230881697440148,6.0,5.0
AP890997,2020-10-15 10:43:44,-0.08527131782945685,0.03630359499816687,2020-10-27 09:31:19,0.0,-1.0,0.7622912774336483,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,59.0,0.17619517674851415,0.10619517674851414,6.0,5.0
AP890997,2020-10-21 09:14:37,0.023809523809523725,0.03463629302417973,2020-11-04 15:33:20,1.0,1.0,0.7729002691317219,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,63.0,0.16078668511309124,0.09078668511309124,6.0,5.0
AP890997,2020-10-22 09:30:56,0.015748031496062964,0.032473943475784826,2020-11-04 15:33:20,1.0,1.0,0.7783339789117609,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,63.5,0.15895280111813542,0.08895280111813542,6.0,5.0
AP890997,2020-10-27 09:31:19,0.03875968992248047,0.029619950316550295,2020-11-09 12:39:34,1.0,1.0,0.780787712523914,QEP,5.625,2017-11-06 00:00:00,2026-03-01 00:00:00,USD,500000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2025-12-01 100.0,US74733VAD29,295396103,64.5,0.15546164791352873,0.08546164791352873,6.0,5.0
